province,city,time,cum_confirm,cum_heal,cum_dead,confirm,dead,heal
山西,长治,2020-01-30,3,0,0,0,NA,
山西,阳泉,2020-01-30,1,0,0,0,NA,
山西,临汾,2020-01-30,1,0,0,0,NA,
山西,山西,2020-01-29,35,1,0,8,NA,
山西,运城,2020-01-29,7,0,0,3,NA,
山西,长治,2020-01-29,3,0,0,2,NA,
山西,朔州,2020-01-29,3,0,0,1,NA,
山西,大同,2020-01-29,4,0,0,1,NA,
山西,吕梁,2020-01-29,4,0,0,1,NA,
山西,晋中,2020-01-29,9,0,0,0,NA,
山西,太原,2020-01-29,3,1,0,0,NA,
山西,阳泉,2020-01-29,1,0,0,0,NA,
山西,临汾,2020-01-29,1,0,0,0,NA,
山西,山西,2020-01-28,27,0,0,7,NA,
山西,晋中,2020-01-28,9,0,0,4,NA,
山西,大同,2020-01-28,3,0,0,2,NA,
山西,运城,2020-01-28,4,0,0,1,NA,
山西,太原,2020-01-28,3,0,0,,NA,
山西,吕梁,2020-01-28,3,0,0,,NA,
山西,朔州,2020-01-28,2,0,0,,NA,
山西,长治,2020-01-28,1,0,0,,NA,
山西,阳泉,2020-01-28,1,0,0,,NA,
山西,临汾,2020-01-28,1,0,0,,NA,
山西,山西,2020-01-27,20,0,0,7,NA,
山西,晋中,2020-01-27,5,0,0,3,NA,
山西,运城,2020-01-27,3,0,0,1,NA,
山西,太原,2020-01-27,3,0,0,1,NA,
山西,吕梁,2020-01-27,3,0,0,2,NA,
山西,朔州,2020-01-27,2,0,0,0,NA,
山西,大同,2020-01-27,1,0,0,0,NA,
山西,长治,2020-01-27,1,0,0,0,NA,
山西,阳泉,2020-01-27,1,0,0,0,NA,
山西,临汾,2020-01-27,1,0,0,0,NA,
山西,山西,2020-01-26,13,0,0,4,NA,
山西,太原,2020-01-26,2,0,0,0,NA,
山西,朔州,2020-01-26,2,0,0,2,NA,
山西,运城,2020-01-26,2,0,0,0,NA,
山西,晋中,2020-01-26,2,0,0,0,NA,
山西,大同,2020-01-26,1,0,0,0,NA,
山西,长治,2020-01-26,1,0,0,0,NA,
山西,阳泉,2020-01-26,1,0,0,0,NA,
山西,临汾,2020-01-26,1,0,0,1,NA,
山西,吕梁,2020-01-26,1,0,0,1,NA,
山西,山西,2020-01-25,9,0,0,3,NA,
山西,太原,2020-01-25,2,0,0,0,NA,
山西,大同,2020-01-25,1,0,0,0,NA,
山西,阳泉,2020-01-25,1,0,0,1,NA,
山西,长治,2020-01-25,1,0,0,0,NA,
山西,晋中,2020-01-25,2,0,0,2,NA,
山西,运城,2020-01-25,2,0,0,0,NA,
山西,山西,2020-01-24,6,0,0,5,NA,
山西,太原,2020-01-24,2,0,0,1,NA,
山西,大同,2020-01-24,1,0,0,1,NA,
山西,长治,2020-01-24,1,0,0,1,NA,
山西,运城,2020-01-24,2,0,0,2,NA,
山西,山西,2020-01-23,1,0,0,,NA,
山西,太原,2020-01-23,1,0,0,,NA,
山西,山西,2020-01-22,1,0,0,,NA,
山西,太原,2020-01-22,1,0,0,,NA,
