province,city,time,cum_confirm,cum_heal,cum_dead,confirm,dead,heal
陕西,宝鸡,2020-01-29,4,0,0,0,NA,
陕西,咸阳,2020-01-29,5,0,0,0,NA,
陕西,铜川,2020-01-29,5,0,0,0,NA,
陕西,渭南,2020-01-29,5,0,0,1,NA,
陕西,延安,2020-01-29,3,0,0,0,NA,
陕西,榆林,2020-01-29,1,0,0,1,NA,
陕西,汉中,2020-01-29,6,0,0,0,NA,
陕西,安康,2020-01-29,10,0,0,0,NA,
陕西,商洛,2020-01-29,2,0,0,0,NA,
陕西,陕西,2020-01-28,46,0,0,11,NA,
陕西,西安,2020-01-28,15,0,0,3,NA,
陕西,宝鸡,2020-01-28,3,0,0,3,NA,
陕西,咸阳,2020-01-28,4,0,0,0,NA,
陕西,铜川,2020-01-28,5,0,0,0,NA,
陕西,渭南,2020-01-28,3,0,0,2,NA,
陕西,延安,2020-01-28,2,0,0,0,NA,
陕西,汉中,2020-01-28,4,0,0,1,NA,
陕西,安康,2020-01-28,8,0,0,1,NA,
陕西,商洛,2020-01-28,2,0,0,1,NA,
陕西,陕西,2020-01-27,35,0,0,13,NA,
陕西,西安,2020-01-27,12,0,0,4,NA,
陕西,咸阳,2020-01-27,4,0,0,1,NA,
陕西,铜川,2020-01-27,5,0,0,0,NA,
陕西,渭南,2020-01-27,1,0,0,1,NA,
陕西,延安,2020-01-27,2,0,0,1,NA,
陕西,汉中,2020-01-27,3,0,0,2,NA,
陕西,安康,2020-01-27,7,0,0,4,NA,
陕西,商洛,2020-01-27,1,0,0,0,NA,
陕西,陕西,2020-01-26,35,0,0,13,NA,
陕西,西安,2020-01-26,12,0,0,4,NA,
陕西,咸阳,2020-01-26,4,0,0,1,NA,
陕西,铜川,2020-01-26,5,0,0,0,NA,
陕西,渭南,2020-01-26,1,0,0,1,NA,
陕西,延安,2020-01-26,2,0,0,1,NA,
陕西,汉中,2020-01-26,3,0,0,2,NA,
陕西,安康,2020-01-26,7,0,0,4,NA,
陕西,商洛,2020-01-26,1,0,0,0,NA,
陕西,陕西,2020-01-25,15,0,0,10,NA,
陕西,西安,2020-01-25,5,0,0,3,NA,
陕西,安康,2020-01-25,3,0,0,2,NA,
陕西,铜川,2020-01-25,3,0,0,3,NA,
陕西,咸阳,2020-01-25,2,0,0,1,NA,
陕西,商洛,2020-01-25,1,0,0,1,NA,
陕西,延安,2020-01-25,1,0,0,0,NA,
陕西,陕西,2020-01-24,5,0,0,2,NA,
陕西,安康,2020-01-24,1,0,0,1,NA,
陕西,延安,2020-01-24,1,0,0,1,NA,
陕西,西安,2020-01-24,2,0,0,0,NA,
陕西,咸阳,2020-01-24,1,0,0,0,NA,
陕西,陕西,2020-01-23,3,0,0,3,NA,
陕西,西安,2020-01-23,2,0,0,2,NA,
陕西,咸阳,2020-01-23,1,0,0,1,NA,
