2014,2,17,15,35,0,0,0,-10.14,46.66,1.922,60.02
2014,2,17,15,40,0,0,0,-10.19,46.99,2.031,56.68
2014,2,17,15,45,0,0,0,-10.27,47.26,1.924,55.09
2014,2,17,15,50,0,0,0,-10.39,47.39,1.908,53.71
2014,2,17,15,55,0,0,0,-10.55,47.85,2.01,54.22
2014,2,17,16,0,0,0,0,-10.49,47.83,2.468,59.75
2014,2,17,16,5,0,0,0,-10.49,47.53,2.39,60.35
2014,2,17,16,10,0,0,0,-10.53,47.48,2.417,59.22
2014,2,17,16,15,0,0,0,-10.53,47.41,2.542,58.1
2014,2,17,16,20,0,0,0,-10.47,47.11,2.566,59.14
2014,2,17,16,25,0,0,0,-10.59,47.26,2.279,61.99
2014,2,17,16,30,0,0,0,-10.63,47.4,2.406,64.82
2014,2,17,16,35,0,0,0,-10.68,47.52,2.257,67.36
2014,2,17,16,40,0,0,0,-10.71,47.61,2.087,63.62
2014,2,17,16,45,0,0,0,-10.75,47.77,1.879,60.73
2014,2,17,16,50,0,0,0,-10.77,47.9,1.855,60.2
2014,2,17,16,55,0,0,0,-10.75,47.96,2.337,57.81
2014,2,17,17,0,0,0,0,-10.79,47.99,2.462,58.71
2014,2,17,17,5,0,0,0,-10.9,48.36,2.151,56.71
2014,2,17,17,10,0,0,0,-10.85,48.44,2.404,59.74
2014,2,17,17,15,0,0,0,-10.93,48.54,2.305,63.57
2014,2,17,17,20,0,0,0,-10.92,48.77,2.401,64.94
2014,2,17,17,25,0,0,0,-10.95,48.78,2.492,66.11
2014,2,17,17,30,0,0,0,-10.94,48.91,2.585,67.82
2014,2,17,17,35,0,0,0,-10.94,49.05,2.481,64.98
2014,2,17,17,40,0,0,0,-10.95,49.08,2.614,66.88
2014,2,17,17,45,0,0,0,-11.04,49.45,2.486,64.26
2014,2,17,17,50,0,0,0,-11.03,49.6,2.271,64.54
2014,2,17,17,55,0,0,0,-11.03,49.68,2.345,65.32
2014,2,17,18,0,0,0,0,-11.05,49.77,2.502,66.54
2014,2,17,18,5,0,0,0,-10.99,49.69,2.537,68.57
2014,2,17,18,10,0,0,0,-10.98,49.58,2.183,71.73
2014,2,17,18,15,0,0,0,-11.04,49.73,2.215,68.11
2014,2,17,18,20,0,0,0,-11.08,49.81,2.167,69.59
2014,2,17,18,25,0,0,0,-11.16,50.12,2.433,70.87
2014,2,17,18,30,0,0,0,-11.04,49.94,2.505,72.89
2014,2,17,18,35,0,0,0,-11.01,49.78,2.593,70
2014,2,17,18,40,0,0,0,-11.07,49.85,2.281,70.2
2014,2,17,18,45,0,0,0,-11.13,50.08,2.199,66.82
2014,2,17,18,50,0,0,0,-11.19,50.22,1.986,66.6
2014,2,17,18,55,0,0,0,-11.3,50.51,1.868,69.08
2014,2,17,19,0,0,0,0,-11.28,50.57,2.156,70.61
